time,x,y,z,yaw,setpoint_x,setpoint_y,setpoint_z,setpoint_yaw,setpoint_speed,current_speed,mode,distance_to_target,light_intensity,gradient_angle,gradient_magnitude
5.472,-3.598274,-1.302702,2.685308,0.055347,-3.510972,-1.298938,2.000000,0.100800,0.150,0.036,EXPLORING,10.949,132.0,-1000.0,0.0000
5.504,-3.597083,-1.302817,2.689857,0.059617,-3.506180,-1.298652,2.000000,0.105600,0.150,0.037,EXPLORING,10.945,132.4,-1000.0,0.0000
5.536,-3.595849,-1.302933,2.694319,0.063961,-3.501390,-1.298345,2.000000,0.110400,0.150,0.039,EXPLORING,10.941,132.8,-1000.0,0.0000
5.568,-3.594572,-1.303049,2.698694,0.068375,-3.496601,-1.298017,2.000000,0.115200,0.150,0.040,EXPLORING,10.937,133.3,-1000.0,0.0000
5.600,-3.593256,-1.303165,2.702981,0.072853,-3.491814,-1.297667,2.000000,0.120000,0.150,0.041,EXPLORING,10.933,133.7,-1000.0,0.0000
5.632,-3.591901,-1.303280,2.707180,0.077390,-3.487029,-1.297296,2.000000,0.124800,0.150,0.043,EXPLORING,10.929,134.1,-1000.0,0.0000
5.664,-3.590509,-1.303395,2.711288,0.081981,-3.482245,-1.296903,2.000000,0.129600,0.150,0.044,EXPLORING,10.925,134.5,-1000.0,0.0000
5.696,-3.589084,-1.303508,2.715306,0.086622,-3.477463,-1.296488,2.000000,0.134400,0.150,0.045,EXPLORING,10.921,134.9,-1000.0,0.0000
5.728,-3.587627,-1.303620,2.719232,0.091309,-3.472683,-1.296050,2.000000,0.139200,0.150,0.046,EXPLORING,10.917,135.4,-1000.0,0.0000
5.760,-3.586139,-1.303730,2.723065,0.096038,-3.467905,-1.295590,2.000000,0.144000,0.150,0.047,EXPLORING,10.913,135.8,-1000.0,0.0000
5.792,-3.584624,-1.303839,2.726805,0.100807,-3.463129,-1.295107,2.000000,0.148800,0.150,0.047,EXPLORING,10.909,136.2,-1000.0,0.0000
5.824,-3.583083,-1.303945,2.730449,0.105612,-3.458356,-1.294601,2.000000,0.153600,0.150,0.048,EXPLORING,10.904,136.7,-1000.0,0.0000
5.856,-3.581517,-1.304048,2.733998,0.110449,-3.453585,-1.294072,2.000000,0.158400,0.150,0.049,EXPLORING,10.900,137.1,-1000.0,0.0000
5.888,-3.579929,-1.304149,2.737450,0.115317,-3.448817,-1.293520,2.000000,0.163200,0.150,0.050,EXPLORING,10.896,137.5,-1000.0,0.0000
5.920,-3.578320,-1.304247,2.740805,0.120213,-3.444052,-1.292944,2.000000,0.168000,0.150,0.050,EXPLORING,10.892,137.9,-1000.0,0.0000
5.952,-3.576691,-1.304342,2.744062,0.125133,-3.439289,-1.292345,2.000000,0.172800,0.150,0.051,EXPLORING,10.888,138.4,-1000.0,0.0000
5.984,-3.575043,-1.304433,2.747222,0.130076,-3.434530,-1.291722,2.000000,0.177600,0.150,0.052,EXPLORING,10.884,138.8,-1000.0,0.0000
6.016,-3.573377,-1.304521,2.750283,0.135040,-3.429773,-1.291076,2.000000,0.182400,0.150,0.052,EXPLORING,10.880,139.2,-1000.0,0.0000
6.048,-3.571693,-1.304605,2.753245,0.140022,-3.425020,-1.290406,2.000000,0.187200,0.150,0.053,EXPLORING,10.876,139.6,-1000.0,0.0000
6.080,-3.569992,-1.304684,2.756109,0.145022,-3.420271,-1.289713,2.000000,0.192000,0.150,0.053,EXPLORING,10.871,140.0,-1000.0,0.0000
6.112,-3.568273,-1.304760,2.758876,0.150036,-3.415525,-1.288995,2.000000,0.196800,0.150,0.054,EXPLORING,10.867,140.4,-1000.0,0.0000
6.144,-3.566537,-1.304831,2.761544,0.155064,-3.410782,-1.288254,2.000000,0.201600,0.150,0.054,EXPLORING,10.863,140.8,-1000.0,0.0000
6.176,-3.564782,-1.304898,2.764116,0.160105,-3.406044,-1.287489,2.000000,0.206400,0.150,0.055,EXPLORING,10.859,141.2,-1000.0,0.0000
6.208,-3.563008,-1.304960,2.766591,0.165157,-3.401309,-1.286699,2.000000,0.211200,0.150,0.055,EXPLORING,10.855,141.6,-1000.0,0.0000
6.240,-3.561213,-1.305017,2.768971,0.170218,-3.396578,-1.285886,2.000000,0.216000,0.150,0.056,EXPLORING,10.850,141.9,-1000.0,0.0000
6.272,-3.559398,-1.305069,2.771257,0.175289,-3.391852,-1.285049,2.000000,0.220800,0.150,0.057,EXPLORING,10.846,142.3,-1000.0,0.0000
6.304,-3.557560,-1.305116,2.773450,0.180367,-3.387130,-1.284188,2.000000,0.225600,0.150,0.057,EXPLORING,10.842,142.7,-1000.0,0.0000
6.336,-3.555698,-1.305158,2.775550,0.185453,-3.382412,-1.283303,2.000000,0.230400,0.150,0.058,EXPLORING,10.838,143.0,-1000.0,0.0000
6.368,-3.553810,-1.305195,2.777561,0.190546,-3.377699,-1.282394,2.000000,0.235200,0.150,0.059,EXPLORING,10.833,143.4,-1000.0,0.0000
6.400,-3.551895,-1.305226,2.779482,0.195644,-3.372991,-1.281461,2.000000,0.240000,0.150,0.060,EXPLORING,10.829,143.8,-1000.0,0.0000
6.432,-3.549952,-1.305252,2.781315,0.200746,-3.368287,-1.280504,2.000000,0.244800,0.150,0.061,EXPLORING,10.825,144.1,-1000.0,0.0000
6.464,-3.547980,-1.305273,2.783061,0.205853,-3.363588,-1.279523,2.000000,0.249600,0.150,0.062,EXPLORING,10.820,144.5,-1000.0,0.0000
6.496,-3.545975,-1.305288,2.784723,0.210964,-3.358895,-1.278517,2.000000,0.254400,0.150,0.063,EXPLORING,10.816,144.8,-1000.0,0.0000
6.528,-3.543939,-1.305298,2.786301,0.216077,-3.354206,-1.277488,2.000000,0.259200,0.150,0.064,EXPLORING,10.812,145.2,-1000.0,0.0000
6.560,-3.541869,-1.305302,2.787796,0.221193,-3.349523,-1.276435,2.000000,0.264000,0.150,0.065,EXPLORING,10.807,145.5,-1000.0,0.0000
6.592,-3.539764,-1.305300,2.789209,0.226310,-3.344846,-1.275358,2.000000,0.268800,0.150,0.066,EXPLORING,10.803,145.9,-1000.0,0.0000
6.624,-3.537624,-1.305294,2.790542,0.231428,-3.340174,-1.274257,2.000000,0.273600,0.150,0.067,EXPLORING,10.799,146.2,-1000.0,0.0000
6.656,-3.535449,-1.305281,2.791795,0.236547,-3.335507,-1.273132,2.000000,0.278400,0.150,0.068,EXPLORING,10.794,146.6,-1000.0,0.0000
6.688,-3.533238,-1.305264,2.792968,0.241666,-3.330847,-1.271984,2.000000,0.283200,0.150,0.069,EXPLORING,10.790,147.0,-1000.0,0.0000
6.720,-3.530991,-1.305240,2.794063,0.246784,-3.326192,-1.270811,2.000000,0.288000,0.150,0.070,EXPLORING,10.786,147.3,-1000.0,0.0000
6.752,-3.528709,-1.305212,2.795078,0.251902,-3.321544,-1.269615,2.000000,0.292800,0.150,0.071,EXPLORING,10.781,147.7,-1000.0,0.0000
6.784,-3.526392,-1.305177,2.796015,0.257018,-3.316901,-1.268395,2.000000,0.297600,0.150,0.072,EXPLORING,10.777,148.0,-1000.0,0.0000
6.816,-3.524040,-1.305138,2.796872,0.262134,-3.312265,-1.267151,2.000000,0.302400,0.150,0.073,EXPLORING,10.772,148.4,-1000.0,0.0000
6.848,-3.521656,-1.305093,2.797649,0.267249,-3.307636,-1.265883,2.000000,0.307200,0.150,0.075,EXPLORING,10.768,148.8,-1000.0,0.0000
6.880,-3.519240,-1.305042,2.798346,0.272363,-3.303013,-1.264592,2.000000,0.312000,0.150,0.076,EXPLORING,10.763,149.2,-1000.0,0.0000
6.912,-3.516794,-1.304986,2.798961,0.277476,-3.298396,-1.263277,2.000000,0.316800,0.150,0.076,EXPLORING,10.759,149.5,-1000.0,0.0000
6.944,-3.514319,-1.304925,2.799495,0.282588,-3.293787,-1.261939,2.000000,0.321600,0.150,0.077,EXPLORING,10.755,149.9,-1000.0,0.0000
6.976,-3.511818,-1.304858,2.799945,0.287699,-3.289184,-1.260577,2.000000,0.326400,0.150,0.078,EXPLORING,10.750,150.3,-1000.0,0.0000
7.008,-3.509291,-1.304785,2.800311,0.292810,-3.284588,-1.259191,2.000000,0.331200,0.150,0.079,EXPLORING,10.746,150.6,-1000.0,0.0000
7.040,-3.506742,-1.304707,2.800591,0.297920,-3.280000,-1.257782,2.000000,0.336000,0.150,0.080,EXPLORING,10.741,151.0,-1000.0,0.0000
7.072,-3.504172,-1.304622,2.800784,0.303030,-3.275418,-1.256350,2.000000,0.340800,0.150,0.080,EXPLORING,10.737,151.4,-1000.0,0.0000
7.104,-3.501584,-1.304532,2.800889,0.308139,-3.270844,-1.254894,2.000000,0.345600,0.150,0.081,EXPLORING,10.732,151.7,-1000.0,0.0000
7.136,-3.498979,-1.304435,2.800905,0.313248,-3.266278,-1.253415,2.000000,0.350400,0.150,0.081,EXPLORING,10.728,152.1,-1000.0,0.0000
7.168,-3.496359,-1.304332,2.800830,0.318356,-3.261719,-1.251912,2.000000,0.355200,0.150,0.082,EXPLORING,10.723,152.4,-1000.0,0.0000
7.200,-3.493727,-1.304223,2.800664,0.323463,-3.257168,-1.250387,2.000000,0.360000,0.150,0.082,EXPLORING,10.719,152.8,-1000.0,0.0000
7.232,-3.491083,-1.304107,2.800405,0.328568,-3.252625,-1.248838,2.000000,0.364800,0.150,0.083,EXPLORING,10.714,153.1,-1000.0,0.0000
7.264,-3.488430,-1.303984,2.800053,0.333672,-3.248090,-1.247266,2.000000,0.369600,0.150,0.083,EXPLORING,10.710,153.4,-1000.0,0.0000
7.296,-3.485768,-1.303854,2.799606,0.338774,-3.243562,-1.245671,2.000000,0.374400,0.150,0.083,EXPLORING,10.705,153.8,-1000.0,0.0000
7.328,-3.483098,-1.303717,2.799065,0.343874,-3.239043,-1.244052,2.000000,0.379200,0.150,0.084,EXPLORING,10.700,154.1,-1000.0,0.0000
7.360,-3.480422,-1.303572,2.798429,0.348972,-3.234533,-1.242411,2.000000,0.384000,0.150,0.084,EXPLORING,10.696,154.4,-1000.0,0.0000
7.392,-3.477740,-1.303419,2.797698,0.354068,-3.230031,-1.240747,2.000000,0.388800,0.150,0.084,EXPLORING,10.691,154.7,-1000.0,0.0000
7.424,-3.475052,-1.303258,2.796872,0.359160,-3.225537,-1.239060,2.000000,0.393600,0.150,0.084,EXPLORING,10.687,155.0,-1000.0,0.0000
7.456,-3.472357,-1.303089,2.795950,0.364251,-3.221052,-1.237350,2.000000,0.398400,0.150,0.084,EXPLORING,10.682,155.3,-1000.0,0.0000
7.488,-3.469656,-1.302912,2.794934,0.369339,-3.216575,-1.235617,2.000000,0.403200,0.150,0.085,EXPLORING,10.678,155.6,-1000.0,0.0000
7.520,-3.466948,-1.302725,2.793824,0.374424,-3.212108,-1.233861,2.000000,0.408000,0.150,0.085,EXPLORING,10.673,155.9,-1000.0,0.0000
7.552,-3.464232,-1.302530,2.792620,0.379507,-3.207650,-1.232083,2.000000,0.412800,0.150,0.085,EXPLORING,10.668,156.1,-1000.0,0.0000
7.584,-3.461507,-1.302326,2.791323,0.384588,-3.203200,-1.230282,2.000000,0.417600,0.150,0.085,EXPLORING,10.664,156.4,-1000.0,0.0000
7.616,-3.458771,-1.302112,2.789935,0.389668,-3.198760,-1.228459,2.000000,0.422400,0.150,0.086,EXPLORING,10.659,156.7,-1000.0,0.0000
7.648,-3.456023,-1.301890,2.788456,0.394745,-3.194329,-1.226613,2.000000,0.427200,0.150,0.086,EXPLORING,10.655,156.9,-1000.0,0.0000
7.680,-3.453262,-1.301657,2.786887,0.399822,-3.189908,-1.224744,2.000000,0.432000,0.150,0.087,EXPLORING,10.650,157.2,-1000.0,0.0000
7.712,-3.450486,-1.301416,2.785231,0.404897,-3.185496,-1.222854,2.000000,0.436800,0.150,0.087,EXPLORING,10.645,157.5,-1000.0,0.0000
7.744,-3.447692,-1.301165,2.783488,0.409970,-3.181094,-1.220940,2.000000,0.441600,0.150,0.088,EXPLORING,10.641,157.7,-1000.0,0.0000
7.776,-3.444880,-1.300904,2.781659,0.415043,-3.176701,-1.219005,2.000000,0.446400,0.150,0.088,EXPLORING,10.636,158.0,-1000.0,0.0000
7.808,-3.442048,-1.300634,2.779746,0.420114,-3.172318,-1.217047,2.000000,0.451200,0.150,0.089,EXPLORING,10.631,158.2,-1000.0,0.0000
7.840,-3.439193,-1.300355,2.777751,0.425183,-3.167946,-1.215067,2.000000,0.456000,0.150,0.090,EXPLORING,10.627,158.4,-1000.0,0.0000
7.872,-3.436315,-1.300066,2.775675,0.430250,-3.163583,-1.213065,2.000000,0.460800,0.150,0.090,EXPLORING,10.622,158.7,-1000.0,0.0000
7.904,-3.433413,-1.299768,2.773518,0.435315,-3.159231,-1.211041,2.000000,0.465600,0.150,0.091,EXPLORING,10.617,158.9,-1000.0,0.0000
7.936,-3.430484,-1.299462,2.771282,0.440378,-3.154889,-1.208995,2.000000,0.470400,0.150,0.092,EXPLORING,10.613,159.2,-1000.0,0.0000
7.968,-3.427528,-1.299146,2.768968,0.445437,-3.150557,-1.206927,2.000000,0.475200,0.150,0.093,EXPLORING,10.608,159.4,-1000.0,0.0000
8.000,-3.424544,-1.298822,2.766577,0.450493,-3.146236,-1.204837,2.000000,0.480000,0.150,0.094,EXPLORING,10.603,159.7,-1000.0,0.0000
8.032,-3.421532,-1.298489,2.764110,0.455546,-3.141926,-1.202725,2.000000,0.484800,0.150,0.095,EXPLORING,10.599,159.9,-1000.0,0.0000
8.064,-3.418491,-1.298148,2.761566,0.460595,-3.137626,-1.200591,2.000000,0.489600,0.150,0.096,EXPLORING,10.594,160.2,-1000.0,0.0000
8.096,-3.415422,-1.297799,2.758946,0.465641,-3.133337,-1.198436,2.000000,0.494400,0.150,0.097,EXPLORING,10.589,160.4,-1000.0,0.0000
8.128,-3.412325,-1.297443,2.756250,0.470683,-3.129059,-1.196260,2.000000,0.499200,0.150,0.097,EXPLORING,10.585,160.7,-1000.0,0.0000
8.160,-3.409201,-1.297079,2.753477,0.475721,-3.124792,-1.194061,2.000000,0.504000,0.150,0.098,EXPLORING,10.580,160.9,-1000.0,0.0000
8.192,-3.406050,-1.296707,2.750628,0.480757,-3.120536,-1.191841,2.000000,0.508800,0.150,0.099,EXPLORING,10.575,161.2,-1000.0,0.0000
8.224,-3.402874,-1.296329,2.747702,0.485789,-3.116291,-1.189600,2.000000,0.513600,0.150,0.100,EXPLORING,10.570,161.4,-1000.0,0.0000
8.256,-3.399673,-1.295943,2.744699,0.490819,-3.112058,-1.187338,2.000000,0.407471,0.150,0.101,SEEKING,10.566,161.7,23.3,72.7581
8.288,-3.396383,-1.295498,2.741607,0.495354,-3.103612,-1.182775,2.000000,0.407471,0.300,0.104,SEEKING,10.561,161.9,23.3,72.7581
8.320,-3.392923,-1.294937,2.738415,0.499065,-3.095183,-1.178180,2.000000,0.407471,0.300,0.110,SEEKING,10.551,162.1,23.3,72.7581
8.352,-3.389421,-1.294350,2.735141,0.502560,-3.086770,-1.173556,2.000000,0.407471,0.300,0.111,SEEKING,10.542,162.3,23.3,72.7581
8.384,-3.385843,-1.293708,2.731779,0.505611,-3.078371,-1.168906,2.000000,0.407471,0.300,0.114,SEEKING,10.533,162.5,23.3,72.7581
8.416,-3.382207,-1.293025,2.728330,0.508330,-3.069985,-1.164234,2.000000,0.407471,0.300,0.116,SEEKING,10.523,162.7,23.3,72.7581
8.448,-3.378512,-1.292298,2.724796,0.510706,-3.061610,-1.159541,2.000000,0.407471,0.300,0.118,SEEKING,10.514,162.9,23.3,72.7581
8.480,-3.374765,-1.291529,2.721176,0.512769,-3.053244,-1.154832,2.000000,0.407471,0.300,0.120,SEEKING,10.504,163.0,23.3,72.7581
8.512,-3.370968,-1.290721,2.717470,0.514533,-3.044887,-1.150107,2.000000,0.005215,0.300,0.121,SEEKING,10.495,163.2,0.3,70.6438
8.544,-3.367064,-1.289826,2.713672,0.515631,-3.036536,-1.145374,2.000000,0.005215,0.300,0.125,SEEKING,10.485,163.3,0.3,70.6438
8.576,-3.363104,-1.288883,2.709788,0.516387,-3.028187,-1.140634,2.000000,0.005215,0.300,0.127,SEEKING,10.476,163.5,0.3,70.6438
8.608,-3.359076,-1.287882,2.705817,0.516723,-3.019841,-1.135891,2.000000,0.005215,0.300,0.130,SEEKING,10.466,163.6,0.3,70.6438
8.640,-3.354990,-1.286830,2.701761,0.516704,-3.011494,-1.131148,2.000000,0.005215,0.300,0.132,SEEKING,10.457,163.7,0.3,70.6438
8.672,-3.350848,-1.285726,2.697622,0.516342,-3.003146,-1.126409,2.000000,0.005215,0.300,0.134,SEEKING,10.447,163.9,0.3,70.6438
8.704,-3.346652,-1.284573,2.693400,0.515664,-2.994794,-1.121675,2.000000,0.005215,0.300,0.136,SEEKING,10.438,164.0,0.3,70.6438
8.736,-3.342405,-1.283372,2.689097,0.514689,-2.986438,-1.116949,2.000000,0.005215,0.300,0.138,SEEKING,10.428,164.1,0.3,70.6438
8.768,-3.338110,-1.282126,2.684714,0.513438,-2.978075,-1.112234,2.000000,0.005215,0.300,0.140,SEEKING,10.419,164.2,0.3,70.6438
8.800,-3.333769,-1.280834,2.680252,0.511930,-2.969706,-1.107531,2.000000,0.005215,0.300,0.142,SEEKING,10.409,164.3,0.3,70.6438
8.832,-3.329383,-1.279500,2.675712,0.510182,-2.961329,-1.102843,2.000000,0.005215,0.300,0.143,SEEKING,10.400,164.4,0.3,70.6438
8.864,-3.324954,-1.278124,2.671095,0.508210,-2.952942,-1.098172,2.000000,0.005215,0.300,0.145,SEEKING,10.390,164.5,0.3,70.6438
8.896,-3.320483,-1.276709,2.666403,0.506030,-2.944545,-1.093519,2.000000,0.005215,0.300,0.147,SEEKING,10.381,164.5,0.3,70.6438
8.928,-3.315971,-1.275255,2.661635,0.503661,-2.936137,-1.088885,2.000000,0.005215,0.300,0.148,SEEKING,10.371,164.6,0.3,70.6438
8.960,-3.311419,-1.273764,2.656793,0.501124,-2.927718,-1.084273,2.000000,0.005215,0.300,0.150,SEEKING,10.362,164.7,0.3,70.6438
8.992,-3.306826,-1.272237,2.651877,0.498437,-2.919286,-1.079684,2.000000,0.005215,0.300,0.151,SEEKING,10.352,164.8,0.3,70.6438
9.024,-3.302193,-1.270677,2.646886,0.495616,-2.910841,-1.075118,2.000000,-0.738468,0.300,0.153,SEEKING,10.343,164.9,-42.3,115.1516
9.056,-3.297454,-1.269033,2.641813,0.492196,-2.902380,-1.070582,2.000000,-0.738468,0.300,0.157,SEEKING,10.333,165.0,-42.3,115.1516
9.088,-3.292647,-1.267334,2.636663,0.488413,-2.893903,-1.066077,2.000000,-0.738468,0.300,0.159,SEEKING,10.324,165.0,-42.3,115.1516
9.120,-3.287764,-1.265577,2.631435,0.484224,-2.885406,-1.061608,2.000000,-0.738468,0.300,0.162,SEEKING,10.314,165.1,-42.3,115.1516
9.152,-3.282814,-1.263770,2.626130,0.479681,-2.876890,-1.057178,2.000000,-0.738468,0.300,0.165,SEEKING,10.305,165.1,-42.3,115.1516
9.184,-3.277797,-1.261914,2.620749,0.474801,-2.868352,-1.052789,2.000000,-0.738468,0.300,0.167,SEEKING,10.296,165.1,-42.3,115.1516
9.216,-3.272719,-1.260015,2.615292,0.469609,-2.859791,-1.048445,2.000000,-0.738468,0.300,0.169,SEEKING,10.286,165.1,-42.3,115.1516
9.248,-3.267582,-1.258077,2.609761,0.464125,-2.851206,-1.044148,2.000000,-0.738468,0.300,0.172,SEEKING,10.277,165.1,-42.3,115.1516
9.280,-3.262389,-1.256103,2.604154,0.458369,-2.842597,-1.039900,2.000000,-0.738468,0.300,0.174,SEEKING,10.267,165.1,-42.3,115.1516
9.312,-3.257142,-1.254097,2.598473,0.452359,-2.833963,-1.035704,2.000000,-0.738468,0.300,0.176,SEEKING,10.258,165.1,-42.3,115.1516
9.344,-3.251844,-1.252062,2.592719,0.446111,-2.825302,-1.031562,2.000000,-0.738468,0.300,0.177,SEEKING,10.249,165.1,-42.3,115.1516
9.376,-3.246499,-1.250001,2.586890,0.439641,-2.816615,-1.027476,2.000000,-0.738468,0.300,0.179,SEEKING,10.239,165.0,-42.3,115.1516
9.408,-3.241108,-1.247918,2.580989,0.432963,-2.807901,-1.023448,2.000000,-0.738468,0.300,0.181,SEEKING,10.230,165.0,-42.3,115.1516
9.440,-3.235674,-1.245815,2.575014,0.426090,-2.799160,-1.019480,2.000000,-0.738468,0.300,0.182,SEEKING,10.221,164.9,-42.3,115.1516
9.472,-3.230201,-1.243694,2.568966,0.419034,-2.790390,-1.015574,2.000000,-0.738468,0.300,0.183,SEEKING,10.211,164.8,-42.3,115.1516
9.504,-3.224689,-1.241558,2.562844,0.411806,-2.781593,-1.011731,2.000000,-0.738468,0.300,0.185,SEEKING,10.202,164.7,-42.3,115.1516
9.536,-3.219143,-1.239409,2.556649,0.404418,-2.772767,-1.007954,2.000000,-0.899881,0.300,0.186,SEEKING,10.193,164.6,-51.6,151.4579
9.568,-3.213497,-1.237208,2.550372,0.396483,-2.763912,-1.004247,2.000000,-0.899881,0.300,0.189,SEEKING,10.183,164.4,-51.6,151.4579
9.600,-3.207829,-1.235002,2.544022,0.388454,-2.755027,-1.000611,2.000000,-0.899881,0.300,0.190,SEEKING,10.174,164.3,-51.6,151.4579
9.632,-3.202124,-1.232782,2.537597,0.380231,-2.746113,-0.997048,2.000000,-0.899881,0.300,0.191,SEEKING,10.165,164.1,-51.6,151.4579
9.664,-3.196388,-1.230552,2.531098,0.371853,-2.737169,-0.993560,2.000000,-0.899881,0.300,0.192,SEEKING,10.156,163.9,-51.6,151.4579
9.696,-3.190623,-1.228313,2.524525,0.363324,-2.728196,-0.990148,2.000000,-0.899881,0.300,0.193,SEEKING,10.147,163.6,-51.6,151.4579
9.728,-3.184832,-1.226066,2.517877,0.354655,-2.719193,-0.986814,2.000000,-0.899881,0.300,0.194,SEEKING,10.137,163.4,-51.6,151.4579
9.760,-3.179016,-1.223812,2.511154,0.345861,-2.710161,-0.983560,2.000000,-0.899881,0.300,0.195,SEEKING,10.128,163.1,-51.6,151.4579
9.792,-3.173176,-1.221551,2.504357,0.336959,-2.701101,-0.980386,2.000000,-0.953456,0.300,0.196,SEEKING,10.119,162.9,-54.6,170.7700
9.824,-3.167241,-1.219243,2.497476,0.327502,-2.692012,-0.977298,2.000000,-0.953456,0.300,0.199,SEEKING,10.110,162.5,-54.6,170.7700
9.856,-3.161304,-1.216937,2.490522,0.318027,-2.682893,-0.974296,2.000000,-0.953456,0.300,0.199,SEEKING,10.101,162.2,-54.6,170.7700
9.888,-3.155338,-1.214622,2.483492,0.308480,-2.673746,-0.971381,2.000000,-0.953456,0.300,0.200,SEEKING,10.092,161.8,-54.6,170.7700
9.920,-3.149355,-1.212302,2.476389,0.298881,-2.664572,-0.968554,2.000000,-0.953456,0.300,0.201,SEEKING,10.083,161.4,-54.6,170.7700
9.952,-3.143350,-1.209974,2.469210,0.289241,-2.655370,-0.965816,2.000000,-0.953456,0.300,0.201,SEEKING,10.074,161.0,-54.6,170.7700
9.984,-3.137327,-1.207639,2.461958,0.279569,-2.646143,-0.963167,2.000000,-0.989016,0.300,0.202,SEEKING,10.065,160.6,-56.7,186.6135
10.016,-3.131207,-1.205258,2.454622,0.269338,-2.636889,-0.960613,2.000000,-0.989016,0.300,0.205,SEEKING,10.057,160.1,-56.7,186.6135
10.048,-3.125094,-1.202877,2.447216,0.259124,-2.627610,-0.958153,2.000000,-0.989016,0.300,0.205,SEEKING,10.048,159.6,-56.7,186.6135
10.080,-3.118950,-1.200486,2.439736,0.248925,-2.618306,-0.955788,2.000000,-0.989016,0.300,0.206,SEEKING,10.039,159.1,-56.7,186.6135
10.112,-3.112791,-1.198088,2.432183,0.238748,-2.608978,-0.953518,2.000000,-0.989016,0.300,0.207,SEEKING,10.030,158.6,-56.7,186.6135
10.144,-3.106610,-1.195681,2.424559,0.228599,-2.599628,-0.951342,2.000000,-0.989016,0.300,0.207,SEEKING,10.022,158.0,-56.7,186.6135
10.176,-3.100408,-1.193265,2.416864,0.218481,-2.590256,-0.949261,2.000000,-0.989016,0.300,0.208,SEEKING,10.013,157.4,-56.7,186.6135
10.208,-3.094185,-1.190841,2.409097,0.208399,-2.580864,-0.947275,2.000000,-0.989016,0.300,0.209,SEEKING,10.004,156.9,-56.7,186.6135
10.240,-3.087939,-1.188407,2.401261,0.198357,-2.571452,-0.945383,2.000000,-0.989016,0.300,0.210,SEEKING,9.996,156.3,-56.7,186.6135
10.272,-3.081671,-1.185965,2.393355,0.188359,-2.562022,-0.943586,2.000000,-0.989016,0.300,0.210,SEEKING,9.987,155.6,-56.7,186.6135
10.304,-3.075379,-1.183514,2.385381,0.178408,-2.552574,-0.941882,2.000000,-0.989016,0.300,0.211,SEEKING,9.979,155.0,-56.7,186.6135
10.336,-3.069063,-1.181055,2.377338,0.168507,-2.543110,-0.940272,2.000000,-0.989016,0.300,0.212,SEEKING,9.970,154.4,-56.7,186.6135
10.368,-3.062722,-1.178587,2.369227,0.158659,-2.533631,-0.938755,2.000000,-0.989016,0.300,0.213,SEEKING,9.962,153.7,-56.7,186.6135
10.400,-3.056357,-1.176113,2.361049,0.148865,-2.524137,-0.937332,2.000000,-0.989016,0.300,0.213,SEEKING,9.954,153.1,-56.7,186.6135
10.432,-3.049965,-1.173632,2.352805,0.139128,-2.514630,-0.936000,2.000000,-0.989016,0.300,0.214,SEEKING,9.945,152.4,-56.7,186.6135
10.464,-3.043547,-1.171145,2.344495,0.129449,-2.505110,-0.934761,2.000000,-0.989016,0.300,0.215,SEEKING,9.937,151.7,-56.7,186.6135
10.496,-3.037103,-1.168653,2.336119,0.119831,-2.495579,-0.933613,2.000000,-1.044750,0.300,0.216,SEEKING,9.929,151.0,-59.9,200.0514
10.528,-3.030548,-1.166129,2.327669,0.109663,-2.486036,-0.932563,2.000000,-1.044750,0.300,0.220,SEEKING,9.921,150.2,-59.9,200.0514
10.560,-3.023989,-1.163605,2.319157,0.099538,-2.476484,-0.931609,2.000000,-1.044750,0.300,0.220,SEEKING,9.913,149.4,-59.9,200.0514
10.592,-3.017393,-1.161079,2.310581,0.089498,-2.466922,-0.930751,2.000000,-1.044750,0.300,0.221,SEEKING,9.905,148.6,-59.9,200.0514
10.624,-3.010771,-1.158555,2.301941,0.079536,-2.457353,-0.929988,2.000000,-1.044750,0.300,0.222,SEEKING,9.897,147.8,-59.9,200.0514
10.656,-3.004120,-1.156032,2.293239,0.069655,-2.447776,-0.929320,2.000000,-1.044750,0.300,0.222,SEEKING,9.889,147.0,-59.9,200.0514
10.688,-2.997440,-1.153512,2.284474,0.059854,-2.438193,-0.928746,2.000000,-1.044750,0.300,0.223,SEEKING,9.881,146.2,-59.9,200.0514
10.720,-2.990732,-1.150997,2.275647,0.050133,-2.428605,-0.928264,2.000000,-1.044750,0.300,0.224,SEEKING,9.873,145.4,-59.9,200.0514
10.752,-2.983995,-1.148488,2.266758,0.040491,-2.419013,-0.927876,2.000000,-1.044750,0.300,0.225,SEEKING,9.866,144.5,-59.9,200.0514
10.784,-2.977230,-1.145986,2.257808,0.030928,-2.409418,-0.927579,2.000000,-1.044750,0.300,0.225,SEEKING,9.858,143.7,-59.9,200.0514
10.816,-2.970436,-1.143493,2.248797,0.021444,-2.399820,-0.927373,2.000000,-1.044750,0.300,0.226,SEEKING,9.850,142.9,-59.9,200.0514
10.848,-2.963615,-1.141009,2.239724,0.012039,-2.390221,-0.927258,2.000000,-1.044750,0.300,0.227,SEEKING,9.843,142.0,-59.9,200.0514
10.880,-2.956768,-1.138536,2.230590,0.002713,-2.380621,-0.927232,2.000000,-1.044750,0.300,0.228,SEEKING,9.835,141.1,-59.9,200.0514
10.912,-2.949893,-1.136074,2.221395,-0.006536,-2.371021,-0.927294,2.000000,-1.044750,0.300,0.228,SEEKING,9.828,140.3,-59.9,200.0514
