time,x,y,z,yaw,setpoint_x,setpoint_y,setpoint_z,setpoint_yaw,setpoint_speed,current_speed,mode,distance_to_target
6.656,-3.611654,-1.301082,2.791834,-0.000000,-3.611654,-1.301082,2.000000,-0.000000,0.000,0.000,IDLE,11.026
6.688,-3.611654,-1.301082,2.793006,-0.000000,-3.611654,-1.301082,2.000000,-0.000000,0.000,0.000,IDLE,11.026
6.720,-3.611654,-1.301082,2.794090,-0.000000,-3.611654,-1.301082,2.000000,-0.000000,0.000,0.000,IDLE,11.026
6.752,-3.611653,-1.301082,2.795087,-0.000000,-3.611653,-1.301082,2.000000,-0.000000,0.000,0.000,IDLE,11.026
6.784,-3.611653,-1.301082,2.795997,-0.000000,-3.611653,-1.301082,2.000000,-0.000000,0.000,0.000,IDLE,11.026
6.816,-3.611653,-1.301082,2.796818,-0.000000,-3.611653,-1.301082,2.000000,-0.000000,0.000,0.000,IDLE,11.026
6.848,-3.611652,-1.301081,2.797552,-0.000000,-3.611652,-1.301081,2.000000,-0.000000,0.000,0.000,IDLE,11.026
6.880,-3.611652,-1.301081,2.798199,-0.000000,-3.611652,-1.301081,2.000000,-0.000000,0.000,0.000,IDLE,11.026
6.912,-3.611651,-1.301081,2.798758,-0.000000,-3.611651,-1.301081,2.000000,-0.000000,0.000,0.000,IDLE,11.026
6.944,-3.611651,-1.301081,2.799230,-0.000000,-3.611651,-1.301081,2.000000,-0.000000,0.000,0.000,IDLE,11.026
6.976,-3.611650,-1.301081,2.799615,-0.000000,-3.611650,-1.301081,2.000000,-0.000000,0.000,0.000,IDLE,11.026
7.008,-3.611650,-1.301080,2.799913,-0.000000,-3.611650,-1.301080,2.000000,-0.000000,0.000,0.000,IDLE,11.026
7.040,-3.611649,-1.301080,2.800123,-0.000000,-3.611649,-1.301080,2.000000,-0.000000,0.000,0.000,IDLE,11.026
7.072,-3.611648,-1.301080,2.800246,-0.000000,-3.611648,-1.301080,2.000000,-0.000000,0.000,0.000,IDLE,11.026
7.104,-3.611648,-1.301079,2.800282,-0.000000,-3.611648,-1.301079,2.000000,-0.000000,0.000,0.000,IDLE,11.026
7.136,-3.611647,-1.301079,2.800230,-0.000000,-3.611647,-1.301079,2.000000,-0.000000,0.000,0.000,IDLE,11.026
7.168,-3.611647,-1.301078,2.800092,-0.000000,-3.611647,-1.301078,2.000000,-0.000000,0.000,0.000,IDLE,11.026
7.200,-3.611646,-1.301078,2.799866,-0.000000,-3.611646,-1.301078,2.000000,-0.000000,0.000,0.000,IDLE,11.026
7.232,-3.611645,-1.301077,2.799554,-0.000000,-3.611645,-1.301077,2.000000,-0.000000,0.000,0.000,IDLE,11.026
7.264,-3.611644,-1.301077,2.799154,-0.000000,-3.611644,-1.301077,2.000000,-0.000000,0.000,0.000,IDLE,11.026
7.296,-3.611644,-1.301076,2.798668,-0.000000,-3.611644,-1.301076,2.000000,-0.000000,0.000,0.000,IDLE,11.026
7.328,-3.611643,-1.301076,2.798094,-0.000000,-3.611643,-1.301076,2.000000,-0.000000,0.000,0.000,IDLE,11.026
7.360,-3.611642,-1.301075,2.797433,-0.000000,-3.611642,-1.301075,2.000000,-0.000000,0.000,0.000,IDLE,11.026
7.392,-3.611642,-1.301075,2.796686,0.000000,-3.611642,-1.301075,2.000000,0.000000,0.000,0.000,IDLE,11.026
7.424,-3.611641,-1.301074,2.795852,0.000000,-3.611641,-1.301074,2.000000,0.000000,0.000,0.000,IDLE,11.026
7.456,-3.611640,-1.301073,2.794931,0.000000,-3.611640,-1.301073,2.000000,0.000000,0.000,0.000,IDLE,11.026
7.488,-3.611640,-1.301073,2.793923,0.000000,-3.611640,-1.301073,2.000000,0.000000,0.000,0.000,IDLE,11.026
7.520,-3.611639,-1.301072,2.792829,0.000000,-3.611639,-1.301072,2.000000,0.000000,0.000,0.000,IDLE,11.026
7.552,-3.611639,-1.301072,2.791648,0.000000,-3.611639,-1.301072,2.000000,0.000000,0.000,0.000,IDLE,11.026
7.584,-3.611638,-1.301072,2.790381,0.000000,-3.611638,-1.301072,2.000000,0.000000,0.000,0.000,IDLE,11.026
7.616,-3.611638,-1.301071,2.789027,0.000000,-3.611638,-1.301071,2.000000,0.000000,0.000,0.000,IDLE,11.026
7.648,-3.611637,-1.301071,2.787586,0.000000,-3.611637,-1.301071,2.000000,0.000000,0.000,0.000,IDLE,11.026
7.680,-3.611637,-1.301070,2.786060,0.000000,-3.611637,-1.301070,2.000000,0.000000,0.000,0.000,IDLE,11.026
7.712,-3.611636,-1.301070,2.784447,0.000000,-3.611636,-1.301070,2.000000,0.000000,0.000,0.000,IDLE,11.026
7.744,-3.611636,-1.301070,2.782749,0.000000,-3.611636,-1.301070,2.000000,0.000000,0.000,0.000,IDLE,11.026
7.776,-3.611635,-1.301070,2.780964,0.000000,-3.611635,-1.301070,2.000000,0.000000,0.000,0.000,IDLE,11.026
7.808,-3.611635,-1.301070,2.779093,0.000000,-3.611635,-1.301070,2.000000,0.000000,0.000,0.000,IDLE,11.026
7.840,-3.611635,-1.301069,2.777137,0.000000,-3.611635,-1.301069,2.000000,0.000000,0.000,0.000,IDLE,11.026
7.872,-3.611634,-1.301069,2.775095,0.000000,-3.611634,-1.301069,2.000000,0.000000,0.000,0.000,IDLE,11.026
7.904,-3.611634,-1.301069,2.772967,0.000000,-3.611634,-1.301069,2.000000,0.000000,0.000,0.000,IDLE,11.026
7.936,-3.611633,-1.301069,2.770754,0.000000,-3.611633,-1.301069,2.000000,0.000000,0.000,0.000,IDLE,11.026
7.968,-3.611633,-1.301069,2.768455,0.000000,-3.611633,-1.301069,2.000000,0.000000,0.000,0.000,IDLE,11.026
8.000,-3.611633,-1.301069,2.766071,-0.000000,-3.611633,-1.301069,2.000000,-0.000000,0.000,0.000,IDLE,11.026
8.032,-3.611632,-1.301069,2.763602,-0.000000,-3.611632,-1.301069,2.000000,0.647365,0.200,0.000,SEEKING,11.026
8.064,-3.611416,-1.301104,2.761021,0.001167,-3.611416,-1.301104,2.000000,0.648200,0.200,0.007,SEEKING,11.026
8.096,-3.611153,-1.301147,2.758349,0.002574,-3.611153,-1.301147,2.000000,0.648973,0.200,0.008,SEEKING,11.026
8.128,-3.610802,-1.301203,2.755584,0.004442,-3.610802,-1.301203,2.000000,0.649863,0.200,0.011,SEEKING,11.026
8.160,-3.610380,-1.301270,2.752727,0.006664,-3.610380,-1.301270,2.000000,0.650764,0.200,0.013,SEEKING,11.026
8.192,-3.609885,-1.301348,2.749782,0.009239,-3.609885,-1.301348,2.000000,0.651675,0.200,0.016,SEEKING,11.025
8.224,-3.609319,-1.301435,2.746748,0.012135,-3.609319,-1.301435,2.000000,0.652572,0.200,0.018,SEEKING,11.025
8.256,-3.608686,-1.301530,2.743629,0.015329,-3.608686,-1.301530,2.000000,0.653441,0.200,0.020,SEEKING,11.024
8.288,-3.607986,-1.301633,2.740427,0.018797,-3.607986,-1.301633,2.000000,0.654273,0.200,0.022,SEEKING,11.024
8.320,-3.607220,-1.301743,2.737143,0.022516,-3.607220,-1.301743,2.000000,0.655059,0.200,0.024,SEEKING,11.023
8.352,-3.606390,-1.301858,2.733780,0.026458,-3.606390,-1.301858,2.000000,0.655789,0.200,0.026,SEEKING,11.023
8.384,-3.605494,-1.301979,2.730338,0.030591,-3.605494,-1.301979,2.000000,0.656450,0.200,0.028,SEEKING,11.022
8.416,-3.604532,-1.302103,2.726821,0.034887,-3.604532,-1.302103,2.000000,0.657038,0.200,0.030,SEEKING,11.021
8.448,-3.603505,-1.302230,2.723228,0.039319,-3.603505,-1.302230,2.000000,0.657546,0.200,0.032,SEEKING,11.021
8.480,-3.602412,-1.302358,2.719562,0.043864,-3.602412,-1.302358,2.000000,0.657974,0.200,0.034,SEEKING,11.020
8.512,-3.601253,-1.302488,2.715822,0.048498,-3.601253,-1.302488,2.000000,0.658320,0.200,0.036,SEEKING,11.019
8.544,-3.600029,-1.302618,2.712012,0.053204,-3.600029,-1.302618,2.000000,0.658585,0.200,0.038,SEEKING,11.018
8.576,-3.598741,-1.302747,2.708129,0.057962,-3.598741,-1.302747,2.000000,0.658771,0.200,0.040,SEEKING,11.017
8.608,-3.597388,-1.302875,2.704176,0.062757,-3.597388,-1.302875,2.000000,0.658880,0.200,0.042,SEEKING,11.016
8.640,-3.595972,-1.303001,2.700151,0.067575,-3.595972,-1.303001,2.000000,0.658918,0.200,0.044,SEEKING,11.015
8.672,-3.594495,-1.303124,2.696056,0.072403,-3.594495,-1.303124,2.000000,0.658887,0.200,0.046,SEEKING,11.014
8.704,-3.592958,-1.303245,2.691888,0.077232,-3.592958,-1.303245,2.000000,0.658793,0.200,0.048,SEEKING,11.013
8.736,-3.591363,-1.303362,2.687648,0.082051,-3.591363,-1.303362,2.000000,0.658642,0.200,0.050,SEEKING,11.012
8.768,-3.589711,-1.303474,2.683334,0.086853,-3.589711,-1.303474,2.000000,0.658441,0.200,0.052,SEEKING,11.010
8.800,-3.588005,-1.303583,2.678946,0.091631,-3.588005,-1.303583,2.000000,0.658196,0.200,0.053,SEEKING,11.009
8.832,-3.586248,-1.303686,2.674482,0.096379,-3.586248,-1.303686,2.000000,0.657913,0.200,0.055,SEEKING,11.008
8.864,-3.584442,-1.303784,2.669940,0.101095,-3.584442,-1.303784,2.000000,0.657601,0.200,0.057,SEEKING,11.006
8.896,-3.582589,-1.303877,2.665321,0.105773,-3.582589,-1.303877,2.000000,0.657267,0.200,0.058,SEEKING,11.005
8.928,-3.580692,-1.303963,2.660621,0.110412,-3.580692,-1.303963,2.000000,0.656918,0.200,0.059,SEEKING,11.003
8.960,-3.578754,-1.304043,2.655840,0.115011,-3.578754,-1.304043,2.000000,0.656560,0.200,0.061,SEEKING,11.002
8.992,-3.576777,-1.304117,2.650976,0.119568,-3.576777,-1.304117,2.000000,0.656201,0.200,0.062,SEEKING,11.000
9.024,-3.574764,-1.304184,2.646029,0.124083,-3.574764,-1.304184,2.000000,0.655848,0.200,0.063,SEEKING,10.999
9.056,-3.572718,-1.304245,2.640996,0.128557,-3.572718,-1.304245,2.000000,0.655504,0.200,0.064,SEEKING,10.997
9.088,-3.570639,-1.304298,2.635877,0.132991,-3.570639,-1.304298,2.000000,0.655176,0.200,0.065,SEEKING,10.996
9.120,-3.568531,-1.304344,2.630671,0.137387,-3.568531,-1.304344,2.000000,0.654868,0.200,0.066,SEEKING,10.994
9.152,-3.566394,-1.304382,2.625378,0.141745,-3.566394,-1.304382,2.000000,0.654584,0.200,0.067,SEEKING,10.992
9.184,-3.564230,-1.304413,2.619996,0.146068,-3.564230,-1.304413,2.000000,0.654326,0.200,0.068,SEEKING,10.991
9.216,-3.562041,-1.304436,2.614526,0.150358,-3.562041,-1.304436,2.000000,0.654098,0.200,0.068,SEEKING,10.989
9.248,-3.559826,-1.304452,2.608967,0.154618,-3.559826,-1.304452,2.000000,0.653901,0.200,0.069,SEEKING,10.987
9.280,-3.557586,-1.304459,2.603320,0.158849,-3.557586,-1.304459,2.000000,0.653735,0.200,0.070,SEEKING,10.985
9.312,-3.555322,-1.304459,2.597585,0.163054,-3.555322,-1.304459,2.000000,0.653603,0.200,0.071,SEEKING,10.984
9.344,-3.553032,-1.304450,2.591763,0.167235,-3.553032,-1.304450,2.000000,0.653503,0.200,0.072,SEEKING,10.982
9.376,-3.550717,-1.304434,2.585855,0.171396,-3.550717,-1.304434,2.000000,0.653435,0.200,0.072,SEEKING,10.980
9.408,-3.548374,-1.304409,2.579861,0.175536,-3.548374,-1.304409,2.000000,0.653398,0.200,0.073,SEEKING,10.978
9.440,-3.546004,-1.304377,2.573782,0.179659,-3.546004,-1.304377,2.000000,0.653391,0.200,0.074,SEEKING,10.976
9.472,-3.543605,-1.304336,2.567621,0.183766,-3.543605,-1.304336,2.000000,0.653412,0.200,0.075,SEEKING,10.974
9.504,-3.541176,-1.304287,2.561379,0.187858,-3.541176,-1.304287,2.000000,0.653458,0.200,0.076,SEEKING,10.972
9.536,-3.538713,-1.304230,2.555057,0.191936,-3.538713,-1.304230,2.000000,0.653526,0.200,0.077,SEEKING,10.970
9.568,-3.536217,-1.304164,2.548657,0.196001,-3.536217,-1.304164,2.000000,0.653613,0.200,0.078,SEEKING,10.968
9.600,-3.533685,-1.304091,2.542182,0.200053,-3.533685,-1.304091,2.000000,0.653715,0.200,0.079,SEEKING,10.966
9.632,-3.531115,-1.304009,2.535632,0.204091,-3.531115,-1.304009,2.000000,0.653828,0.200,0.080,SEEKING,10.964
9.664,-3.528506,-1.303919,2.529011,0.208116,-3.528506,-1.303919,2.000000,0.653947,0.200,0.082,SEEKING,10.962
9.696,-3.525856,-1.303822,2.522319,0.212125,-3.525856,-1.303822,2.000000,0.654069,0.200,0.083,SEEKING,10.960
9.728,-3.523164,-1.303716,2.515559,0.216118,-3.523164,-1.303716,2.000000,0.654187,0.200,0.084,SEEKING,10.957
9.760,-3.520428,-1.303602,2.508731,0.220093,-3.520428,-1.303602,2.000000,0.654298,0.200,0.086,SEEKING,10.955
9.792,-3.517647,-1.303480,2.501839,0.224048,-3.517647,-1.303480,2.000000,0.654396,0.200,0.087,SEEKING,10.953
9.824,-3.514821,-1.303350,2.494883,0.227981,-3.514821,-1.303350,2.000000,0.654534,0.200,0.088,SEEKING,10.951
9.856,-3.511949,-1.303213,2.487864,0.231894,-3.511949,-1.303213,2.000000,0.654906,0.200,0.090,SEEKING,10.948
9.888,-3.509031,-1.303068,2.480783,0.235805,-3.509031,-1.303068,2.000000,0.655448,0.200,0.091,SEEKING,10.946
9.920,-3.506067,-1.302917,2.473640,0.239728,-3.506067,-1.302917,2.000000,0.656113,0.200,0.093,SEEKING,10.943
9.952,-3.503057,-1.302759,2.466437,0.243668,-3.503057,-1.302759,2.000000,0.656862,0.200,0.094,SEEKING,10.941
9.984,-3.500002,-1.302595,2.459173,0.247629,-3.500002,-1.302595,2.000000,0.657668,0.200,0.096,SEEKING,10.938
10.016,-3.496903,-1.302426,2.451848,0.251612,-3.496903,-1.302426,2.000000,0.658509,0.200,0.097,SEEKING,10.936
10.048,-3.493762,-1.302249,2.444461,0.255615,-3.493762,-1.302249,2.000000,0.659372,0.200,0.098,SEEKING,10.933
10.080,-3.490580,-1.302067,2.437012,0.259638,-3.490580,-1.302067,2.000000,0.660243,0.200,0.100,SEEKING,10.931
10.112,-3.487359,-1.301879,2.429500,0.263677,-3.487359,-1.301879,2.000000,0.661116,0.200,0.101,SEEKING,10.928
10.144,-3.484101,-1.301684,2.421924,0.267729,-3.484101,-1.301684,2.000000,0.661987,0.200,0.102,SEEKING,10.925
10.176,-3.480809,-1.301483,2.414283,0.271792,-3.480809,-1.301483,2.000000,0.662852,0.200,0.103,SEEKING,10.922
10.208,-3.477485,-1.301275,2.406576,0.275862,-3.477485,-1.301275,2.000000,0.663710,0.200,0.104,SEEKING,10.920
10.240,-3.474131,-1.301061,2.398800,0.279936,-3.474131,-1.301061,2.000000,0.664562,0.200,0.105,SEEKING,10.917
10.272,-3.470750,-1.300839,2.390956,0.284011,-3.470750,-1.300839,2.000000,0.665408,0.200,0.106,SEEKING,10.914
10.304,-3.467345,-1.300610,2.383041,0.288085,-3.467345,-1.300610,2.000000,0.666250,0.200,0.107,SEEKING,10.911
10.336,-3.463918,-1.300374,2.375054,0.292156,-3.463918,-1.300374,2.000000,0.667089,0.200,0.107,SEEKING,10.908
10.368,-3.460472,-1.300130,2.366995,0.296220,-3.460472,-1.300130,2.000000,0.667665,0.200,0.108,SEEKING,10.905
10.400,-3.457009,-1.299877,2.358861,0.300254,-3.457009,-1.299877,2.000000,0.668017,0.200,0.109,SEEKING,10.903
10.432,-3.453531,-1.299614,2.350652,0.304237,-3.453531,-1.299614,2.000000,0.668202,0.200,0.109,SEEKING,10.900
10.464,-3.450039,-1.299342,2.342368,0.308157,-3.450039,-1.299342,2.000000,0.668269,0.200,0.109,SEEKING,10.897
10.496,-3.446537,-1.299058,2.334007,0.312006,-3.446537,-1.299058,2.000000,0.668254,0.200,0.110,SEEKING,10.894
10.528,-3.443023,-1.298764,2.325568,0.315778,-3.443023,-1.298764,2.000000,0.668184,0.200,0.110,SEEKING,10.891
10.560,-3.439501,-1.298458,2.317053,0.319474,-3.439501,-1.298458,2.000000,0.668083,0.200,0.111,SEEKING,10.888
10.592,-3.435970,-1.298140,2.308461,0.323093,-3.435970,-1.298140,2.000000,0.667967,0.200,0.111,SEEKING,10.885
10.624,-3.432430,-1.297810,2.299791,0.326639,-3.432430,-1.297810,2.000000,0.667849,0.200,0.111,SEEKING,10.882
10.656,-3.428882,-1.297469,2.291045,0.330115,-3.428882,-1.297469,2.000000,0.667738,0.200,0.111,SEEKING,10.879
10.688,-3.425325,-1.297115,2.282224,0.333525,-3.425325,-1.297115,2.000000,0.667642,0.200,0.112,SEEKING,10.876
10.720,-3.421759,-1.296750,2.273327,0.336875,-3.421759,-1.296750,2.000000,0.667566,0.200,0.112,SEEKING,10.873
10.752,-3.418182,-1.296372,2.264357,0.340169,-3.418182,-1.296372,2.000000,0.667512,0.200,0.112,SEEKING,10.870
10.784,-3.414593,-1.295982,2.255314,0.343412,-3.414593,-1.295982,2.000000,0.667483,0.200,0.113,SEEKING,10.867
10.816,-3.410990,-1.295580,2.246201,0.346610,-3.410990,-1.295580,2.000000,0.667479,0.200,0.113,SEEKING,10.863
10.848,-3.407373,-1.295166,2.237018,0.349766,-3.407373,-1.295166,2.000000,0.667500,0.200,0.114,SEEKING,10.860
10.880,-3.403738,-1.294741,2.227767,0.352885,-3.403738,-1.294741,2.000000,0.667546,0.200,0.114,SEEKING,10.857
10.912,-3.400084,-1.294303,2.218451,0.355971,-3.400084,-1.294303,2.000000,0.667613,0.200,0.115,SEEKING,10.854
10.944,-3.396408,-1.293854,2.209071,0.359026,-3.396408,-1.293854,2.000000,0.667700,0.200,0.116,SEEKING,10.851
10.976,-3.392709,-1.293393,2.199629,0.362053,-3.392709,-1.293393,2.000000,0.667803,0.200,0.116,SEEKING,10.848
11.008,-3.388985,-1.292921,2.190128,0.365053,-3.388985,-1.292921,2.000000,0.667919,0.200,0.117,SEEKING,10.844
11.040,-3.385233,-1.292437,2.180569,0.368029,-3.385233,-1.292437,2.000000,0.668044,0.200,0.118,SEEKING,10.841
11.072,-3.381453,-1.291943,2.170953,0.370981,-3.381453,-1.291943,2.000000,0.668174,0.200,0.119,SEEKING,10.838
11.104,-3.377641,-1.291439,2.161284,0.373909,-3.377641,-1.291439,2.000000,0.668305,0.200,0.120,SEEKING,10.834
11.136,-3.373798,-1.290924,2.151562,0.376813,-3.373798,-1.290924,2.000000,0.668432,0.200,0.121,SEEKING,10.831
11.168,-3.369921,-1.290399,2.141788,0.379693,-3.369921,-1.290399,2.000000,0.668552,0.200,0.122,SEEKING,10.828
11.200,-3.366011,-1.289864,2.131965,0.382548,-3.366011,-1.289864,2.000000,0.668660,0.200,0.123,SEEKING,10.824
11.232,-3.362066,-1.289320,2.122092,0.385376,-3.362066,-1.289320,2.000000,0.668753,0.200,0.124,SEEKING,10.821
11.264,-3.358087,-1.288767,2.112171,0.388178,-3.358087,-1.288767,2.000000,0.668830,0.200,0.126,SEEKING,10.817
11.296,-3.354073,-1.288205,2.102202,0.390951,-3.354073,-1.288205,2.000000,0.668887,0.200,0.127,SEEKING,10.814
11.328,-3.350026,-1.287635,2.092185,0.393695,-3.350026,-1.287635,2.000000,0.668924,0.200,0.128,SEEKING,10.810
11.360,-3.345946,-1.287057,2.082120,0.396408,-3.345946,-1.287057,2.000000,0.668939,0.200,0.129,SEEKING,10.807
11.392,-3.341834,-1.286471,2.072006,0.399091,-3.341834,-1.286471,2.000000,0.668935,0.200,0.130,SEEKING,10.803
11.424,-3.337692,-1.285878,2.061844,0.401742,-3.337692,-1.285878,2.000000,0.668911,0.200,0.131,SEEKING,10.799
11.456,-3.333521,-1.285277,2.051632,0.404361,-3.333521,-1.285277,2.000000,0.668869,0.200,0.132,SEEKING,10.796
11.488,-3.329324,-1.284670,2.041368,0.406948,-3.329324,-1.284670,2.000000,0.668813,0.200,0.133,SEEKING,10.792
11.520,-3.325104,-1.284056,2.031053,0.409503,-3.325104,-1.284056,2.000000,0.668743,0.200,0.133,SEEKING,10.788
11.552,-3.320861,-1.283435,2.020685,0.412026,-3.320861,-1.283435,2.000000,0.668665,0.200,0.134,SEEKING,10.785
11.584,-3.316599,-1.282808,2.010262,0.414517,-3.316599,-1.282808,2.000000,0.668580,0.200,0.135,SEEKING,10.781
11.616,-3.312321,-1.282174,1.999783,0.416977,-3.312321,-1.282174,2.000000,0.668493,0.200,0.135,SEEKING,10.777
11.648,-3.308029,-1.281534,1.989246,0.419407,-3.308029,-1.281534,2.000000,0.668407,0.200,0.136,SEEKING,10.773
11.680,-3.303725,-1.280887,1.978651,0.421807,-3.303725,-1.280887,2.000000,0.668324,0.200,0.136,SEEKING,10.770
11.712,-3.299413,-1.280234,1.967996,0.424178,-3.299413,-1.280234,2.000000,0.668247,0.200,0.136,SEEKING,10.766
11.744,-3.295094,-1.279575,1.957281,0.426522,-3.295094,-1.279575,2.000000,0.668179,0.200,0.137,SEEKING,10.762
11.776,-3.290770,-1.278908,1.946503,0.428838,-3.290770,-1.278908,2.000000,0.668121,0.200,0.137,SEEKING,10.758
11.808,-3.286444,-1.278235,1.935662,0.431128,-3.286444,-1.278235,2.000000,0.668076,0.200,0.137,SEEKING,10.754
11.840,-3.282117,-1.277554,1.924758,0.433393,-3.282117,-1.277554,2.000000,0.668043,0.200,0.137,SEEKING,10.750
11.872,-3.277791,-1.276865,1.913790,0.435634,-3.277791,-1.276865,2.000000,0.668025,0.200,0.137,SEEKING,10.747
11.904,-3.273466,-1.276168,1.902758,0.437852,-3.273466,-1.276168,2.000000,0.668021,0.200,0.137,SEEKING,10.743
11.936,-3.269143,-1.275463,1.891671,0.440048,-3.269143,-1.275463,2.000000,0.668031,0.200,0.137,SEEKING,10.739
11.968,-3.264823,-1.274749,1.880539,0.442224,-3.264823,-1.274749,2.000000,0.668056,0.200,0.137,SEEKING,10.735
12.000,-3.260504,-1.274026,1.869374,0.444381,-3.260504,-1.274026,2.000000,0.668096,0.200,0.137,SEEKING,10.731
12.032,-3.256187,-1.273293,1.858188,0.446520,-3.256187,-1.273293,2.000000,0.668150,0.200,0.137,SEEKING,10.727
12.064,-3.251870,-1.272551,1.846995,0.448644,-3.251870,-1.272551,2.000000,0.668219,0.200,0.137,SEEKING,10.724
12.096,-3.247553,-1.271798,1.835809,0.450752,-3.247553,-1.271798,2.000000,0.668302,0.200,0.137,SEEKING,10.720
12.128,-3.243233,-1.271034,1.824642,0.452848,-3.243233,-1.271034,2.000000,0.668398,0.200,0.137,SEEKING,10.716
12.160,-3.238910,-1.270260,1.813510,0.454932,-3.238910,-1.270260,2.000000,0.668509,0.200,0.137,SEEKING,10.712
12.192,-3.234581,-1.269475,1.802427,0.457005,-3.234581,-1.269475,2.000000,0.668632,0.200,0.137,SEEKING,10.708
12.224,-3.230245,-1.268679,1.791406,0.459069,-3.230245,-1.268679,2.000000,0.668768,0.200,0.138,SEEKING,10.704
12.256,-3.225899,-1.267872,1.780461,0.461125,-3.225899,-1.267872,2.000000,0.668916,0.200,0.138,SEEKING,10.700
12.288,-3.221542,-1.267054,1.769607,0.463173,-3.221542,-1.267054,2.000000,0.669073,0.200,0.139,SEEKING,10.696
12.320,-3.217171,-1.266225,1.758856,0.465214,-3.217171,-1.266225,2.000000,0.669240,0.200,0.139,SEEKING,10.692
12.352,-3.212784,-1.265385,1.748221,0.467248,-3.212784,-1.265385,2.000000,0.669414,0.200,0.140,SEEKING,10.688
12.384,-3.208380,-1.264534,1.737714,0.469275,-3.208380,-1.264534,2.000000,0.669593,0.200,0.140,SEEKING,10.684
12.416,-3.203957,-1.263673,1.727347,0.471294,-3.203957,-1.263673,2.000000,0.669774,0.200,0.141,SEEKING,10.680
12.448,-3.199514,-1.262802,1.717130,0.473305,-3.199514,-1.262802,2.000000,0.669956,0.200,0.142,SEEKING,10.676
12.480,-3.195048,-1.261921,1.707073,0.475306,-3.195048,-1.261921,2.000000,0.670136,0.200,0.142,SEEKING,10.672
12.512,-3.190560,-1.261030,1.697185,0.477298,-3.190560,-1.261030,2.000000,0.670310,0.200,0.143,SEEKING,10.668
12.544,-3.186048,-1.260131,1.687474,0.479277,-3.186048,-1.260131,2.000000,0.670477,0.200,0.144,SEEKING,10.664
12.576,-3.181512,-1.259223,1.677948,0.481244,-3.181512,-1.259223,2.000000,0.670634,0.200,0.145,SEEKING,10.660
12.608,-3.176952,-1.258307,1.668612,0.483196,-3.176952,-1.258307,2.000000,0.670779,0.200,0.145,SEEKING,10.656
12.640,-3.172367,-1.257383,1.659473,0.485133,-3.172367,-1.257383,2.000000,0.670911,0.200,0.146,SEEKING,10.652
12.672,-3.167758,-1.256452,1.650535,0.487054,-3.167758,-1.256452,2.000000,0.671028,0.200,0.147,SEEKING,10.647
12.704,-3.163126,-1.255514,1.641802,0.488957,-3.163126,-1.255514,2.000000,0.671131,0.200,0.148,SEEKING,10.643
12.736,-3.158471,-1.254570,1.633277,0.490842,-3.158471,-1.254570,2.000000,0.671220,0.200,0.148,SEEKING,10.639
12.768,-3.153794,-1.253620,1.624962,0.492707,-3.153794,-1.253620,2.000000,0.671294,0.200,0.149,SEEKING,10.635
12.800,-3.149097,-1.252665,1.616859,0.494554,-3.149097,-1.252665,2.000000,0.671356,0.200,0.150,SEEKING,10.630
12.832,-3.144382,-1.251704,1.608969,0.496382,-3.144382,-1.251704,2.000000,0.671407,0.200,0.150,SEEKING,10.626
12.864,-3.139649,-1.250739,1.601293,0.498190,-3.139649,-1.250739,2.000000,0.671449,0.200,0.151,SEEKING,10.622
12.896,-3.134901,-1.249769,1.593831,0.499979,-3.134901,-1.249769,2.000000,0.671485,0.200,0.151,SEEKING,10.617
12.928,-3.130140,-1.248795,1.586582,0.501750,-3.130140,-1.248795,2.000000,0.671516,0.200,0.152,SEEKING,10.613
12.960,-3.125369,-1.247817,1.579546,0.503502,-3.125369,-1.247817,2.000000,0.671545,0.200,0.152,SEEKING,10.609
12.992,-3.120588,-1.246835,1.572723,0.505236,-3.120588,-1.246835,2.000000,0.671574,0.200,0.153,SEEKING,10.604
13.024,-3.115800,-1.245850,1.566110,0.506952,-3.115800,-1.245850,2.000000,0.671606,0.200,0.153,SEEKING,10.600
13.056,-3.111008,-1.244860,1.559708,0.508651,-3.111008,-1.244860,2.000000,0.671641,0.200,0.153,SEEKING,10.596
13.088,-3.106212,-1.243866,1.553513,0.510334,-3.106212,-1.243866,2.000000,0.671681,0.200,0.153,SEEKING,10.591
13.120,-3.101416,-1.242868,1.547525,0.511999,-3.101416,-1.242868,2.000000,0.671727,0.200,0.153,SEEKING,10.587
13.152,-3.096621,-1.241865,1.541743,0.513649,-3.096621,-1.241865,2.000000,0.671780,0.200,0.153,SEEKING,10.583
13.184,-3.091827,-1.240858,1.536163,0.515282,-3.091827,-1.240858,2.000000,0.671839,0.200,0.153,SEEKING,10.578
13.216,-3.087037,-1.239845,1.530786,0.516899,-3.087037,-1.239845,2.000000,0.671905,0.200,0.153,SEEKING,10.574
13.248,-3.082251,-1.238827,1.525609,0.518501,-3.082251,-1.238827,2.000000,0.671978,0.200,0.153,SEEKING,10.569
13.280,-3.077471,-1.237803,1.520630,0.520087,-3.077471,-1.237803,2.000000,0.672057,0.200,0.153,SEEKING,10.565
13.312,-3.072696,-1.236773,1.515848,0.521658,-3.072696,-1.236773,2.000000,0.672142,0.200,0.153,SEEKING,10.561
13.344,-3.067926,-1.235736,1.511260,0.523215,-3.067926,-1.235736,2.000000,0.672233,0.200,0.153,SEEKING,10.556
