time,x,y,z,yaw_deg,cmd_yaw_deg,forward_speed,bearing_angle,bearing_valid,bearing_weight,grad_angle,grad_mag,grad_valid,grad_weight,map_size,total_light,dist_to_target
22.912,-3.486375,-1.307944,1.821914,29.2806,72.0401,0.200,42.7595,1,1.00,0.0000,0.0000,0,0.00,2,404.828,10.9307
22.944,-3.482826,-1.307846,1.822593,30.0803,72.4883,0.200,42.4080,1,1.00,0.0000,0.0000,0,0.00,2,398.391,10.9279
22.976,-3.479221,-1.307729,1.823286,30.8787,72.9252,0.200,42.0465,1,1.00,0.0000,0.0000,0,0.00,2,391.883,10.9249
23.008,-3.475561,-1.307591,1.823995,31.6746,73.3494,0.200,41.6749,1,1.00,0.0000,0.0000,0,0.00,2,385.317,10.9219
23.040,-3.471844,-1.307433,1.824719,32.4667,73.7597,0.200,41.2930,1,1.00,0.0000,0.0000,0,0.00,2,378.701,10.9189
23.072,-3.468070,-1.307252,1.825460,33.2540,74.1548,0.200,40.9008,1,1.00,0.0000,0.0000,0,0.00,2,372.049,10.9158
23.104,-3.464239,-1.307048,1.826214,34.0352,74.5335,0.200,40.4983,1,1.00,0.0000,0.0000,0,0.00,2,365.371,10.9126
23.136,-3.460352,-1.306820,1.826983,34.8093,74.8947,0.200,40.0854,1,1.00,0.0000,0.0000,0,0.00,2,358.680,10.9094
23.168,-3.456410,-1.306568,1.827763,35.5752,75.2374,0.200,39.6622,1,1.00,0.0000,0.0000,0,0.00,2,351.988,10.9061
23.200,-3.452414,-1.306289,1.828552,36.3319,75.6337,0.200,39.3018,1,1.00,0.0000,0.0000,0,0.00,2,347.101,10.9028
23.232,-3.448368,-1.305988,1.829350,37.0842,76.0831,0.200,38.9989,1,1.00,0.0000,0.0000,0,0.00,2,342.538,10.8994
23.264,-3.444273,-1.305667,1.830153,37.8370,76.5719,0.200,38.7349,1,1.00,0.0000,0.0000,0,0.00,2,337.906,10.8959
23.296,-3.440131,-1.305324,1.830959,38.5933,77.0898,0.200,38.4965,1,1.00,0.0000,0.0000,0,0.00,2,333.185,10.8924
23.328,-3.435943,-1.304962,1.831764,39.3553,77.6294,0.200,38.2741,1,1.00,0.0000,0.0000,0,0.00,2,328.363,10.8889
23.360,-3.431712,-1.304579,1.832566,40.1244,74.1586,0.200,34.0343,1,1.00,0.0000,0.0000,0,0.00,2,499.389,10.8853
23.392,-3.427394,-1.304104,1.833353,40.8600,71.8512,0.200,30.9912,1,1.00,0.0000,0.0000,0,0.00,2,494.614,10.8816
23.424,-3.423012,-1.303561,1.834127,41.5707,70.3579,0.200,28.7872,1,1.00,0.0000,0.0000,0,0.00,2,489.935,10.8778
23.456,-3.418567,-1.302942,1.834885,42.2537,69.4260,0.200,27.1723,1,1.00,0.0000,0.0000,0,0.00,2,485.382,10.8739
23.488,-3.414066,-1.302248,1.835626,42.9099,68.8814,0.200,25.9715,1,1.00,0.0000,0.0000,0,0.00,2,480.960,10.8699
23.520,-3.409514,-1.301478,1.836349,43.5389,68.6013,0.200,25.0624,1,1.00,0.0000,0.0000,0,0.00,2,476.681,10.8658
23.552,-3.404915,-1.300631,1.837053,44.1408,68.5003,0.200,24.3595,1,1.00,0.0000,0.0000,0,0.00,2,472.555,10.8617
23.584,-3.400274,-1.299707,1.837738,44.7155,68.5185,0.200,23.8030,1,1.00,0.0000,0.0000,0,0.00,2,468.589,10.8574
23.616,-3.395605,-1.298717,1.838407,45.2678,68.6184,0.200,23.3506,1,1.00,0.0000,0.0000,0,0.00,3,464.754,10.8531
23.648,-3.390920,-1.297675,1.839061,45.8033,68.7754,0.200,22.9721,1,1.00,0.0000,0.0000,0,0.00,3,461.012,10.8488
23.680,-3.386230,-1.296589,1.839703,46.3248,68.9710,0.200,22.6462,1,1.00,0.0000,0.0000,0,0.00,3,457.343,10.8444
23.712,-3.381539,-1.295464,1.840335,46.8345,69.1922,0.200,22.3576,1,1.00,0.0000,0.0000,0,0.00,3,453.733,10.8400
23.744,-3.376851,-1.294302,1.840957,47.3340,69.4297,0.200,22.0957,1,1.00,0.0000,0.0000,0,0.00,3,450.173,10.8356
23.776,-3.372170,-1.293106,1.841570,47.8243,69.6770,0.200,21.8527,1,1.00,0.0000,0.0000,0,0.00,3,446.658,10.8312
23.808,-3.367494,-1.291874,1.842176,48.3068,69.9300,0.200,21.6232,1,1.00,0.0000,0.0000,0,0.00,3,443.178,10.8267
23.840,-3.362824,-1.290607,1.842776,48.7827,70.1860,0.200,21.4033,1,1.00,0.0000,0.0000,0,0.00,3,439.726,10.8222
23.872,-3.358158,-1.289306,1.843370,49.2525,70.4426,0.200,21.1901,1,1.00,0.0000,0.0000,0,0.00,3,436.300,10.8177
23.904,-3.353496,-1.287970,1.843961,49.7169,70.6985,0.200,20.9816,1,1.00,0.0000,0.0000,0,0.00,3,432.895,10.8132
23.936,-3.348837,-1.286599,1.844548,50.1762,70.9525,0.200,20.7763,1,1.00,0.0000,0.0000,0,0.00,3,429.512,10.8087
23.968,-3.344177,-1.285194,1.845134,50.6304,71.2037,0.200,20.5733,1,1.00,0.0000,0.0000,0,0.00,3,426.150,10.8042
24.000,-3.339517,-1.283756,1.845719,51.0798,71.4516,0.200,20.3718,1,1.00,0.0000,0.0000,0,0.00,3,422.808,10.7996
24.032,-3.334853,-1.282284,1.846304,51.5244,71.6957,0.200,20.1712,1,1.00,0.0000,0.0000,0,0.00,3,419.488,10.7950
24.064,-3.330183,-1.280781,1.846890,51.9642,71.9355,0.200,19.9713,1,1.00,0.0000,0.0000,0,0.00,3,416.189,10.7904
24.096,-3.325505,-1.279246,1.847479,52.3990,72.1708,0.200,19.7718,1,1.00,0.0000,0.0000,0,0.00,3,412.913,10.7858
24.128,-3.320816,-1.277682,1.848071,52.8288,72.4013,0.200,19.5725,1,1.00,0.0000,0.0000,0,0.00,3,409.661,10.7811
24.160,-3.316114,-1.276088,1.848666,53.2534,72.6267,0.200,19.3733,1,1.00,0.0000,0.0000,0,0.00,3,406.432,10.7764
24.192,-3.311396,-1.274467,1.849266,53.6727,72.8468,0.200,19.1741,1,1.00,0.0000,0.0000,0,0.00,3,403.229,10.7717
24.224,-3.306661,-1.272820,1.849870,54.0866,73.0614,0.200,18.9748,1,1.00,0.0000,0.0000,0,0.00,3,400.050,10.7669
24.256,-3.301905,-1.271147,1.850479,54.4948,73.2702,0.200,18.7754,1,1.00,0.0000,0.0000,0,0.00,3,396.898,10.7622
24.288,-3.297127,-1.269452,1.851092,54.8972,73.4731,0.200,18.5759,1,1.00,0.0000,0.0000,0,0.00,3,393.772,10.7573
24.320,-3.292325,-1.267734,1.851710,55.2937,73.6699,0.200,18.3763,1,1.00,0.0000,0.0000,0,0.00,3,390.672,10.7525
24.352,-3.287498,-1.265995,1.852333,55.6840,73.8604,0.200,18.1764,1,1.00,0.0000,0.0000,0,0.00,3,387.601,10.7476
24.384,-3.282645,-1.264236,1.852960,56.0680,74.0444,0.200,17.9764,1,1.00,0.0000,0.0000,0,0.00,3,384.557,10.7427
24.416,-3.277765,-1.262459,1.853590,56.4455,74.2218,0.200,17.7763,1,1.00,0.0000,0.0000,0,0.00,3,381.543,10.7378
24.448,-3.272858,-1.260664,1.854223,56.8165,74.3926,0.200,17.5761,1,1.00,0.0000,0.0000,0,0.00,3,378.559,10.7328
24.480,-3.267924,-1.258853,1.854858,57.1808,74.5566,0.200,17.3758,1,1.00,0.0000,0.0000,0,0.00,3,375.606,10.7278
24.512,-3.262964,-1.257025,1.855493,57.5384,74.7139,0.200,17.1755,1,1.00,0.0000,0.0000,0,0.00,3,372.687,10.7227
24.544,-3.257978,-1.255182,1.856129,57.8890,74.8643,0.200,16.9753,1,1.00,0.0000,0.0000,0,0.00,3,369.802,10.7177
24.576,-3.252968,-1.253323,1.856763,58.2327,75.0080,0.200,16.7753,1,1.00,0.0000,0.0000,0,0.00,3,366.955,10.7126
24.608,-3.247936,-1.251450,1.857395,58.5694,75.1424,0.200,16.5730,1,1.00,0.0000,0.0000,0,0.00,3,364.147,10.7075
24.640,-3.242884,-1.249561,1.858024,58.8987,75.3086,0.200,16.4099,1,1.00,0.0000,0.0000,0,0.00,3,362.289,10.7023
24.672,-3.237813,-1.247659,1.858648,59.2238,75.4980,0.200,16.2742,1,1.00,0.0000,0.0000,0,0.00,3,360.506,10.6971
24.704,-3.232726,-1.245745,1.859267,59.5468,75.7044,0.200,16.1576,1,1.00,0.0000,0.0000,0,0.00,3,358.717,10.6920
24.736,-3.227625,-1.243818,1.859879,59.8694,75.9234,0.200,16.0540,1,1.00,0.0000,0.0000,0,0.00,3,356.914,10.6867
24.768,-3.222511,-1.241877,1.860485,60.1925,76.1518,0.200,15.9593,1,1.00,0.0000,0.0000,0,0.00,3,355.090,10.6815
24.800,-3.217389,-1.239923,1.861083,60.5167,76.3873,0.200,15.8705,1,1.00,0.0000,0.0000,0,0.00,3,353.241,10.6763
24.832,-3.212259,-1.237953,1.861672,60.8426,76.6280,0.200,15.7854,1,1.00,0.0000,0.0000,0,0.00,3,351.367,10.6710
24.864,-3.207127,-1.235966,1.862253,61.1703,76.8728,0.200,15.7025,1,1.00,0.0000,0.0000,0,0.00,3,349.465,10.6658
24.896,-3.201994,-1.233962,1.862825,61.5000,77.1207,0.200,15.6208,1,1.00,0.0000,0.0000,0,0.00,3,347.537,10.6605
24.928,-3.196863,-1.231938,1.863388,61.8316,77.3710,0.200,15.5394,1,1.00,0.0000,0.0000,0,0.00,4,345.582,10.6552
24.960,-3.191738,-1.229893,1.863943,62.1651,77.6230,0.200,15.4579,1,1.00,0.0000,0.0000,0,0.00,4,343.601,10.6499
24.992,-3.186619,-1.227826,1.864489,62.5004,77.8763,0.200,15.3759,1,1.00,0.0000,0.0000,0,0.00,4,341.596,10.6446
25.024,-3.181511,-1.225734,1.865026,62.8373,78.1305,0.200,15.2931,1,1.00,0.0000,0.0000,0,0.00,4,339.568,10.6393
25.056,-3.176414,-1.223617,1.865557,63.1759,78.3853,0.200,15.2094,1,1.00,0.0000,0.0000,0,0.00,4,337.518,10.6340
25.088,-3.171330,-1.221474,1.866081,63.5159,78.6405,0.200,15.1246,1,1.00,0.0000,0.0000,0,0.00,4,335.448,10.6286
25.120,-3.166260,-1.219302,1.866598,63.8572,78.8959,0.200,15.0387,1,1.00,0.0000,0.0000,0,0.00,4,333.360,10.6233
25.152,-3.161204,-1.217101,1.867111,64.1996,79.1513,0.200,14.9516,1,1.00,0.0000,0.0000,0,0.00,4,331.254,10.6180
25.184,-3.156164,-1.214869,1.867620,64.5431,79.4065,0.200,14.8634,1,1.00,0.0000,0.0000,0,0.00,4,329.133,10.6126
25.216,-3.151139,-1.212607,1.868125,64.8876,79.6615,0.200,14.7739,1,1.00,0.0000,0.0000,0,0.00,4,326.997,10.6073
25.248,-3.146128,-1.210313,1.868628,65.2329,79.9160,0.200,14.6832,1,1.00,0.0000,0.0000,0,0.00,4,324.848,10.6019
25.280,-3.141131,-1.207986,1.869130,65.5788,80.1701,0.200,14.5913,1,1.00,0.0000,0.0000,0,0.00,4,322.687,10.5965
25.312,-3.136146,-1.205627,1.869632,65.9253,80.4236,0.200,14.4982,1,1.00,0.0000,0.0000,0,0.00,4,320.516,10.5912
25.344,-3.131171,-1.203235,1.870134,66.2722,80.6763,0.200,14.4040,1,1.00,0.0000,0.0000,0,0.00,4,318.336,10.5858
25.376,-3.126205,-1.200810,1.870637,66.6195,80.9281,0.200,14.3086,1,1.00,0.0000,0.0000,0,0.00,4,316.147,10.5804
25.408,-3.121244,-1.198354,1.871142,66.9668,81.1789,0.200,14.2121,1,1.00,0.0000,0.0000,0,0.00,5,313.951,10.5749
25.440,-3.116288,-1.195866,1.871649,67.3141,81.4285,0.200,14.1145,1,1.00,0.0000,0.0000,0,0.00,5,311.748,10.5695
25.472,-3.111333,-1.193346,1.872160,67.6611,81.6767,0.200,14.0157,1,1.00,0.0000,0.0000,0,0.00,5,309.539,10.5641
25.504,-3.106377,-1.190796,1.872674,68.0077,81.9234,0.200,13.9157,1,1.00,0.0000,0.0000,0,0.00,5,307.326,10.5586
25.536,-3.101416,-1.188217,1.873191,68.3537,123.0171,0.200,13.8147,1,0.50,163.8659,689.5130,1,0.50,5,305.107,10.5531
25.568,-3.096405,-1.185543,1.873704,68.7295,123.1468,0.200,13.7094,1,0.50,163.8547,689.5809,1,0.50,5,302.644,10.5475
25.600,-3.091377,-1.182835,1.874220,69.1133,123.2783,0.200,13.5998,1,0.50,163.8436,689.6484,1,0.50,5,300.104,10.5419
25.632,-3.086324,-1.180085,1.874738,69.5086,123.4133,0.200,13.4854,1,0.50,163.8325,689.7157,1,0.50,5,297.457,10.5362
25.664,-3.081245,-1.177296,1.875260,69.9140,123.5507,0.200,13.3659,1,0.50,163.8214,689.7828,1,0.50,5,294.713,10.5305
25.696,-3.076139,-1.174471,1.875784,70.3291,123.6902,0.200,13.2410,1,0.50,163.8104,689.8496,1,0.50,5,291.870,10.5247
25.728,-3.071005,-1.171611,1.876312,70.7535,123.8316,0.200,13.1104,1,0.50,163.7994,689.9162,1,0.50,5,288.930,10.5189
25.760,-3.065841,-1.168719,1.876843,71.1867,123.9745,0.200,12.9739,1,0.50,163.7884,689.9824,1,0.50,5,285.894,10.5131
25.792,-3.060649,-1.165796,1.877377,71.6284,124.1186,0.200,12.8313,1,0.50,163.7775,690.0484,1,0.50,5,282.764,10.5072
25.824,-3.055426,-1.162843,1.877914,72.0781,124.2635,0.200,12.6822,1,0.50,163.7666,690.1139,1,0.50,5,279.540,10.5013
25.856,-3.050175,-1.159862,1.878452,72.5356,124.4089,0.200,12.5265,1,0.50,163.7558,690.1792,1,0.50,5,276.223,10.4953
25.888,-3.044894,-1.156856,1.878992,73.0005,124.5546,0.200,12.3638,1,0.50,163.7450,690.2440,1,0.50,5,272.815,10.4893
25.920,-3.039587,-1.153824,1.879532,73.4725,124.7003,0.200,12.1939,1,0.50,163.7343,690.3085,1,0.50,5,269.318,10.4832
25.952,-3.034253,-1.150769,1.880072,73.9513,124.8457,0.200,12.0165,1,0.50,163.7237,690.3725,1,0.50,5,265.732,10.4771
25.984,-3.028896,-1.147692,1.880611,74.4366,116.0352,0.200,11.8313,1,0.50,145.8026,851.7706,1,0.50,5,262.061,10.4710
26.016,-3.023514,-1.144507,1.881138,74.8897,116.2395,0.200,11.6428,1,0.50,145.9464,849.5150,1,0.50,5,258.617,10.4648
26.048,-3.018119,-1.141313,1.881665,75.3449,116.4417,0.200,11.4502,1,0.50,146.0882,847.3149,1,0.50,5,255.127,10.4586
26.080,-3.012707,-1.138093,1.882188,75.8059,116.6429,0.200,11.2520,1,0.50,146.2278,845.1674,1,0.50,5,251.562,10.4524
26.112,-3.007282,-1.134852,1.882707,76.2715,116.8420,0.200,11.0475,1,0.50,146.3650,843.0771,1,0.50,5,247.930,10.4461
26.144,-3.001847,-1.131587,1.883221,76.7412,117.0384,0.200,10.8359,1,0.50,146.4996,841.0449,1,0.50,5,244.237,10.4398
26.176,-2.996406,-1.128299,1.883730,77.2141,117.2312,0.200,10.6168,1,0.50,146.6314,839.0721,1,0.50,6,240.492,10.4335
26.208,-2.990964,-1.124987,1.884234,77.6895,117.4198,0.200,10.3898,1,0.50,146.7603,837.1592,1,0.50,6,236.701,10.4272
26.240,-2.985524,-1.121649,1.884731,78.1667,117.6038,0.200,10.1547,1,0.50,146.8862,835.3065,1,0.50,6,232.872,10.4208
26.272,-2.980089,-1.118286,1.885222,78.6448,117.7825,0.200,9.9113,1,0.50,147.0089,833.5137,1,0.50,6,229.013,10.4145
26.304,-2.974664,-1.114895,1.885706,79.1232,117.9556,0.200,9.6595,1,0.50,147.1285,831.7802,1,0.50,6,225.130,10.4081
26.336,-2.969252,-1.111478,1.886185,79.6010,118.1225,0.200,9.3991,1,0.50,147.2450,830.1050,1,0.50,6,221.233,10.4018
26.368,-2.963857,-1.108031,1.886657,80.0776,118.2830,0.200,9.1301,1,0.50,147.3582,828.4872,1,0.50,6,217.327,10.3954
26.400,-2.958481,-1.104556,1.887123,80.5523,118.4366,0.200,8.8526,1,0.50,147.4684,826.9253,1,0.50,6,213.421,10.3890
26.432,-2.953128,-1.101051,1.887583,81.0244,118.5831,0.200,8.5664,1,0.50,147.5753,825.4178,1,0.50,6,209.521,10.3827
26.464,-2.947800,-1.097515,1.888039,81.4934,118.7396,0.200,8.3065,1,0.50,147.6793,823.9632,1,0.50,6,206.311,10.3763
26.496,-2.942499,-1.093949,1.888490,81.9602,118.9232,0.200,8.1060,1,0.50,147.7802,822.5595,1,0.50,6,203.916,10.3699
26.528,-2.937223,-1.090352,1.888936,82.4271,119.1259,0.200,7.9466,1,0.50,147.8781,821.2048,1,0.50,6,201.506,10.3635
26.560,-2.931974,-1.086723,1.889380,82.8955,119.3421,0.200,7.8155,1,0.50,147.9733,819.8971,1,0.50,6,199.075,10.3572
26.592,-2.926751,-1.083063,1.889820,83.3665,119.5679,0.200,7.7036,1,0.50,148.0656,818.6344,1,0.50,6,196.616,10.3508
26.624,-2.921554,-1.079371,1.890258,83.8404,117.6437,0.200,3.2916,1,0.50,148.1554,817.4146,1,0.50,6,371.464,10.3444
26.656,-2.916393,-1.075560,1.890685,84.2808,116.3477,0.200,0.1715,1,0.50,148.2431,816.2280,1,0.50,6,368.705,10.3380
26.688,-2.911264,-1.071659,1.891106,84.6965,115.4911,0.200,-2.0430,1,0.50,148.3288,815.0763,1,0.50,6,366.102,10.3316
26.720,-2.906169,-1.067663,1.891521,85.0862,114.9381,0.200,-3.6222,1,0.50,148.4124,813.9576,1,0.50,6,363.668,10.3251
26.752,-2.901104,-1.063575,1.891931,85.4509,114.5948,0.200,-4.7552,1,0.50,148.4940,812.8706,1,0.50,6,361.398,10.3186
26.784,-2.896068,-1.059395,1.892338,85.7909,114.3951,0.200,-5.5744,1,0.50,148.5737,811.8140,1,0.50,6,359.293,10.3121
26.816,-2.891056,-1.055150,1.892746,86.1147,114.2966,0.200,-6.1729,1,0.50,148.6514,810.7887,1,0.50,6,357.296,10.3055
26.848,-2.886064,-1.050858,1.893158,86.4275,114.2692,0.200,-6.6163,1,0.50,148.7271,809.7946,1,0.50,6,355.372,10.2989
26.880,-2.881089,-1.046527,1.893576,86.7325,114.2913,0.200,-6.9507,1,0.50,148.8009,808.8311,1,0.50,6,353.499,10.2923
26.912,-2.876126,-1.042166,1.894001,87.0317,114.3479,0.200,-7.2086,1,0.50,148.8726,807.8970,1,0.50,6,351.663,10.2857
26.944,-2.871171,-1.037774,1.894435,87.3276,114.4286,0.200,-7.4129,1,0.50,148.9425,806.9908,1,0.50,6,349.846,10.2791
26.976,-2.866221,-1.033352,1.894876,87.6221,114.5265,0.200,-7.5797,1,0.50,149.0107,806.1112,1,0.50,6,348.034,10.2725
27.008,-2.861271,-1.028900,1.895325,87.9164,114.6365,0.200,-7.7204,1,0.50,149.0771,805.2568,1,0.50,6,346.216,10.2658
27.040,-2.856319,-1.024419,1.895781,88.2113,114.7550,0.200,-7.8432,1,0.50,149.1420,804.4265,1,0.50,6,344.386,10.2592
27.072,-2.851362,-1.019908,1.896246,88.5072,114.8793,0.200,-7.9538,1,0.50,149.2053,803.6192,1,0.50,6,342.537,10.2525
27.104,-2.846397,-1.015369,1.896716,88.8045,115.0076,0.200,-8.0563,1,0.50,149.2670,802.8339,1,0.50,6,340.668,10.2458
27.136,-2.841422,-1.010802,1.897193,89.1032,98.9231,0.200,-8.1536,1,0.50,116.8966,2237.2927,1,0.50,6,338.776,10.2391
27.168,-2.836451,-1.006124,1.897665,89.3719,99.0191,0.200,-8.2450,1,0.50,116.9113,2232.9122,1,0.50,6,337.097,10.2323
27.200,-2.831472,-1.001423,1.898142,89.6356,99.1147,0.200,-8.3323,1,0.50,116.9262,2228.5733,1,0.50,6,335.446,10.2254
27.232,-2.826485,-0.996690,1.898621,89.8912,99.2081,0.200,-8.4162,1,0.50,116.9411,2224.2737,1,0.50,7,333.844,10.2186
27.264,-2.821489,-0.991930,1.899101,90.1398,99.2992,0.200,-8.4975,1,0.50,116.9562,2220.0161,1,0.50,7,332.284,10.2117
27.296,-2.816485,-0.987144,1.899581,90.3812,99.3879,0.200,-8.5767,1,0.50,116.9713,2215.8025,1,0.50,7,330.766,10.2048
27.328,-2.811473,-0.982335,1.900060,90.6157,99.4741,0.200,-8.6540,1,0.50,116.9864,2211.6347,1,0.50,7,329.287,10.1979
27.360,-2.806454,-0.977505,1.900536,90.8434,99.5576,0.200,-8.7297,1,0.50,117.0016,2207.5148,1,0.50,7,327.847,10.1910
27.392,-2.801431,-0.972656,1.901009,91.0645,99.6386,0.200,-8.8040,1,0.50,117.0167,2203.4447,1,0.50,7,326.444,10.1840
27.424,-2.796405,-0.967791,1.901476,91.2789,99.7169,0.200,-8.8770,1,0.50,117.0319,2199.4262,1,0.50,8,325.078,10.1771
27.456,-2.791377,-0.962910,1.901937,91.4867,99.7925,0.200,-8.9488,1,0.50,117.0470,2195.4612,1,0.50,8,323.749,10.1701
27.488,-2.786352,-0.958017,1.902391,91.6881,99.8655,0.200,-9.0193,1,0.50,117.0621,2191.5513,1,0.50,8,322.457,10.1631
27.520,-2.781331,-0.953113,1.902837,91.8831,99.9358,0.200,-9.0887,1,0.50,117.0772,2187.6981,1,0.50,8,321.202,10.1562
27.552,-2.776318,-0.948199,1.903274,92.0718,100.0036,0.200,-9.1568,1,0.50,117.0921,2183.9028,1,0.50,8,319.984,10.1492
27.584,-2.771316,-0.943278,1.903702,92.2543,100.0688,0.200,-9.2237,1,0.50,117.1070,2180.1664,1,0.50,8,318.802,10.1422
27.616,-2.766327,-0.938348,1.904119,92.4308,100.1316,0.200,-9.2895,1,0.50,117.1218,2176.4896,1,0.50,8,317.657,10.1352
27.648,-2.761357,-0.933413,1.904527,92.6015,100.1920,0.200,-9.3540,1,0.50,117.1365,2172.8732,1,0.50,8,316.547,10.1283
27.680,-2.756406,-0.928472,1.904924,92.7666,100.2502,0.200,-9.4173,1,0.50,117.1511,2169.3174,1,0.50,8,315.474,10.1213
27.712,-2.751480,-0.923525,1.905311,92.9262,105.5135,0.200,-9.4795,1,0.50,127.5804,1031.7579,1,0.50,8,314.436,10.1144
27.744,-2.746565,-0.918496,1.905679,93.1156,105.4975,0.200,-9.5443,1,0.50,127.4237,1044.2032,1,0.50,8,313.123,10.1074
27.776,-2.741678,-0.913468,1.906039,93.3002,105.4820,0.200,-9.6107,1,0.50,127.2745,1056.2311,1,0.50,8,311.842,10.1005
27.808,-2.736825,-0.908426,1.906390,93.4757,105.4652,0.200,-9.6775,1,0.50,127.1324,1067.8587,1,0.50,8,310.628,10.0935
27.840,-2.732007,-0.903373,1.906735,93.6436,105.4483,0.200,-9.7441,1,0.50,126.9970,1079.0856,1,0.50,8,309.472,10.0866
27.872,-2.727225,-0.898310,1.907074,93.8041,105.4313,0.200,-9.8098,1,0.50,126.8682,1089.9190,1,0.50,8,308.373,10.0797
27.904,-2.722481,-0.893234,1.907408,93.9576,107.6229,0.200,-9.8743,1,0.50,131.1627,868.6625,1,0.50,8,307.330,10.0729
27.936,-2.717761,-0.888072,1.907730,94.1398,107.5833,0.200,-9.9416,1,0.50,130.9683,879.5957,1,0.50,8,306.023,10.0660
27.968,-2.713078,-0.882902,1.908051,94.3171,107.5450,0.200,-10.0103,1,0.50,130.7832,890.2152,1,0.50,8,304.754,10.0591
28.000,-2.708435,-0.877709,1.908371,94.4865,107.5068,0.200,-10.0794,1,0.50,130.6067,900.5317,1,0.50,8,303.553,10.0522
28.032,-2.703829,-0.872497,1.908692,94.6491,107.4697,0.200,-10.1481,1,0.50,130.4384,910.5439,1,0.50,8,302.410,10.0454
28.064,-2.699259,-0.867264,1.909016,94.8054,107.4338,0.200,-10.2158,1,0.50,130.2779,920.2564,1,0.50,8,301.324,10.0386
28.096,-2.694724,-0.862008,1.909344,94.9558,107.3992,0.200,-10.2823,1,0.50,130.1249,929.6751,1,0.50,8,300.293,10.0318
28.128,-2.690222,-0.856729,1.909677,95.1008,107.3663,0.200,-10.3472,1,0.50,129.9789,938.8075,1,0.50,8,299.315,10.0250
28.160,-2.685749,-0.851426,1.910015,95.2406,107.3349,0.200,-10.4103,1,0.50,129.8396,947.6619,1,0.50,8,298.389,10.0182
28.192,-2.681304,-0.846100,1.910361,95.3756,107.3052,0.200,-10.4717,1,0.50,129.7064,956.2473,1,0.50,8,297.512,10.0114
28.224,-2.676883,-0.840748,1.910714,95.5061,107.2770,0.200,-10.5312,1,0.50,129.5791,964.5728,1,0.50,8,296.683,10.0046
28.256,-2.672483,-0.835372,1.911075,95.6323,107.2504,0.200,-10.5889,1,0.50,129.4574,972.6476,1,0.50,8,295.902,9.9978
28.288,-2.668100,-0.829971,1.911444,95.7543,107.2253,0.200,-10.6446,1,0.50,129.3408,980.4809,1,0.50,8,295.166,9.9910
28.320,-2.663732,-0.824545,1.911822,95.8723,107.2015,0.200,-10.6984,1,0.50,129.2291,988.0814,1,0.50,8,294.474,9.9843
28.352,-2.659375,-0.819095,1.912207,95.9864,107.1790,0.200,-10.7504,1,0.50,129.1221,995.4575,1,0.50,8,293.825,9.9775
28.384,-2.655026,-0.813622,1.912600,96.0967,107.1577,0.200,-10.8006,1,0.50,129.0194,1002.6172,1,0.50,8,293.215,9.9707
28.416,-2.650681,-0.808127,1.913000,96.2033,107.1375,0.200,-10.8491,1,0.50,128.9208,1009.5679,1,0.50,8,292.645,9.9639
28.448,-2.646337,-0.802611,1.913407,96.3062,107.1182,0.200,-10.8959,1,0.50,128.8261,1016.3167,1,0.50,8,292.110,9.9570
28.480,-2.641993,-0.797076,1.913818,96.4057,107.0999,0.200,-10.9411,1,0.50,128.7352,1022.8701,1,0.50,9,291.608,9.9502
28.512,-2.637645,-0.791523,1.914234,96.5019,107.0823,0.200,-10.9850,1,0.50,128.6478,1029.2345,1,0.50,9,291.134,9.9434
28.544,-2.633291,-0.785954,1.914652,96.5951,107.0656,0.200,-11.0276,1,0.50,128.5637,1035.4159,1,0.50,9,290.685,9.9365
28.576,-2.628930,-0.780370,1.915072,96.6856,107.0496,0.200,-11.0690,1,0.50,128.4827,1041.4196,1,0.50,9,290.254,9.9296
28.608,-2.624560,-0.774774,1.915492,96.7736,104.9067,0.200,-15.3651,1,0.50,128.4049,1047.2507,1,0.50,9,494.855,9.9228
28.640,-2.620204,-0.769086,1.915900,96.8337,103.3908,0.200,-18.3813,1,0.50,128.3293,1052.9569,1,0.50,9,494.895,9.9158
28.672,-2.615857,-0.763322,1.916298,96.8701,102.3137,0.200,-20.4988,1,0.50,128.2562,1058.5317,1,0.50,9,495.154,9.9088
28.704,-2.611521,-0.757485,1.916686,96.8829,101.5420,0.200,-21.9843,1,0.50,128.1853,1063.9767,1,0.50,9,495.631,9.9018
28.736,-2.607195,-0.751577,1.917062,96.8721,100.9822,0.200,-23.0243,1,0.50,128.1166,1069.2936,1,0.50,9,496.326,9.8948
28.768,-2.602881,-0.745599,1.917426,96.8378,100.5691,0.200,-23.7497,1,0.50,128.0501,1074.4843,1,0.50,9,497.238,9.8877
28.800,-2.598575,-0.739570,1.917780,96.7852,100.2592,0.200,-24.2526,1,0.50,127.9858,1079.5425,1,0.50,10,498.319,9.8806
28.832,-2.594273,-0.733516,1.918129,96.7218,100.0236,0.200,-24.5985,1,0.50,127.9238,1084.4597,1,0.50,10,499.498,9.8735
28.864,-2.589972,-0.727452,1.918472,96.6520,99.8412,0.200,-24.8336,1,0.50,127.8640,1089.2331,1,0.50,10,500.733,9.8664
28.896,-2.585674,-0.721386,1.918812,96.5778,99.6966,0.200,-24.9909,1,0.50,127.8063,1093.8640,1,0.50,10,502.006,9.8593
